objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,timezone,createdAt,asciiname,elevation
ndj9wPek08,140105,1401,null,18,Martinchel,166,39.53622,604,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Martinchel,-8.3118,P,2017-11-08,,PT,PPL,2266648,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Martinchel,
Ae5ZubXnz8,80902,809,null,9,Marmelete,366,37.31014,1087,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Marmelete,Мармелете",-8.66813,P,2018-06-27,,PT,PPL,2266680,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Marmelete,
aTDRPY0uFr,141502,1415,null,18,Marinhais,34,39.0473,5788,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Marinhais,-8.70236,P,2012-01-17,,PT,PPL,2266702,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Marinhais,
8atFBQNJDw,310602,3106,null,10,Porto Moniz,24,32.86681,2762,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),"Porto Moniz,Porto do Moniz,Portu-Monish,Pôrto do Moniz,Порту-Мониш",-17.16667,P,2017-09-27,PT,PT,PPL,2264412,Atlantic/Madeira,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Porto Moniz,
azaZKOeIFJ,111010,1110,null,14,Queijas,73,38.71925,8828,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Queijas,-9.26255,P,2019-01-13,,PT,PPLA3,2264270,Europe/Lisbon,Wed Nov 18 2020 14:26:52 GMT+0000 (Hora padrão da Europa Ocidental),Queijas,94
v7qKphPhu5,81601,816,null,9,Manta Rota,17,37.16849,1200,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Manta Rota,-7.51804,P,2018-10-17,,PT,PPL,2266762,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Manta Rota,
wlifYRrbc3,310502,3105,null,10,Madalena do Mar,184,32.7007,516,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Madalena,Madalena do Mar,Magdalena",-17.13542,P,2018-03-01,,PT,PPL,2266880,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Madalena do Mar,
HbSe9S2S2u,141807,1418,null,18,Madalena,112,39.57133,3466,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Madalena,-8.44635,P,2018-06-27,,PT,PPL,2266882,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Madalena,
ICmFBgHc9O,110910,1109,null,14,Malveira,253,38.93213,4747,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Malveira,-9.25779,P,2018-07-04,,PT,PPL,2266777,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Malveira,
ZjpS9UC6ok,110909,1109,null,14,Mafra,230,38.93793,12259,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mafra,-9.32756,P,2014-04-06,,PT,PPLA2,2266865,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mafra,300
L1mxTFSTOo,101506,1015,null,13,Louriçal,29,40.0039,5085,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lourical,Louriçal",-8.73736,P,2012-02-01,,PT,PPL,2266974,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lourical,
4VF9D9L6AG,310403,3104,null,10,Machico,39,32.7162,12567,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Machico,-16.76758,P,2017-09-16,,PT,PPL,2266895,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Machico,
yOthsQSbYe,110707,1107,null,14,Loures,23,38.83091,66231,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Loures,Loyres,Λόυρες",-9.16845,P,2018-04-30,,PT,PPL,2266977,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Loures,
C7Xpu0xHKC,81403,814,null,9,Luz,39,37.09216,3627,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.70433,P,2011-08-28,,PT,PPL,2266938,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Luz,
ZluSx401DL,310704,3107,null,10,Lugar de Baixo,16,32.67984,985,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Logar de Baixo,Lugar-de-Bajshu,Лугар-де-Байшу",-17.08657,P,2011-09-04,PT,PT,PPL,2266944,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lugar de Baixo,
AS4AlTnnGJ,110811,1108,null,14,Lourinhã,11,39.24166,9196,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lourinha,Lourinhã",-9.31254,P,2018-01-15,,PT,PPLA2,2266961,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lourinha,
BPdIfyzHZd,80808,808,null,9,Loulé,186,37.13772,23109,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lola,Loule,Loulé,Лола",-8.01968,P,2018-05-01,,PT,PPLA2,2266988,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Loule,
17I6joxdRQ,100913,1009,null,13,Maceira,164,39.68853,9831,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Maceira,-8.89423,P,2018-07-04,,PT,PPL,2266914,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Maceira,
mBaDFgSaK8,111008,1110,null,14,Linda-a-Velha,90,38.71446,20895,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Linda a Velha,Linda-a-Velha",-9.2422,P,2012-01-17,,PT,PPL,2267067,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Linda-a-Velha,
oC8R1Meid6,310105,3101,null,10,Jardim do Mar,50,32.73884,252,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Jardim do Mar,Zhardin-du-Mar,Жардин-ду-Мар",-17.21146,P,2011-09-04,,PT,PPL,2267366,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Jardim do Mar,
aYyNGGU8ie,80706,807,null,9,Lagos,12,37.10202,18831,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lacobriga,Lagos,Lagos (Distrito de Faro)",-8.67422,P,2018-09-14,,PT,PPL,2267226,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lagos,
ShKD1Dt6MM,80603,806,null,9,Lagoa,53,37.13535,6301,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lagoa,-8.45319,P,2014-04-06,,PT,PPLA2,2267254,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lagoa,
Bcsvzik3X9,81002,810,null,9,Laranjeiro,36,37.06799,20473,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.8078,P,2018-01-31,,PT,PPL,2267131,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Laranjeiro,
XEjLfK9GkA,150402,1504,null,19,Lavradio,10,38.66808,21877,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lavradio,-9.05204,P,2018-02-22,,PT,PPL,2267112,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lavradio,
S2IXCWMOTa,,1106,null,14,Lisbon,45,38.71667,517802,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Felicitas Julia,Felicitas Julia Olissipo,LIS,Liospoin,Liospóin,Lisabon,Lisabona,Lisboa,Lisbon,Lisbona,Lisbonne,Lisbono,Lisbonum,Lisimba,Lisimbã,Lissabon,Lisszabon,Lizboa,Lizbon,Lizbona,Olisipo,Olissipo,li si ben,lisabana,lisaboni,lisbana,lisbxn,liseubon,lshbwnt,lysabwn,lysbwn,risubon,Λισαβώνα,Лисабон,Лиссабон,Лісабон,Լիսբոնա,ליסבון,لشبونة,لىسابون,لیسبون,ܠܫܒܘܢܐ,लिस्बन,লিসবন,ลิสบอน,ལ་ས་བན།,ལི་སི་བཱོན།,ლისაბონი,ሊዝቦን,リスボン,里斯本,리스본",-9.13333,P,2019-07-12,,PT,PPLC,2267057,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lisbon,
akwykHMmFt,100912,1009,null,13,Leiria,33,39.74362,45112,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Leiria,Lejrija,QLR,Vieira de Leiria,lyyryh,Λεϊρία,Лейрия,לייריה",-8.80705,P,2017-04-02,,PT,PPLA,2267095,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Leiria,
yIN5djnAyY,150310,1503,null,19,Laranjeira,42,38.65599,20988,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-9.15376,P,2018-02-11,,PT,PPL,2267141,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Laranjeira,
Dnf0pDvQSx,80102,801,null,9,Guia,49,37.12959,4173,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Guia,-8.29963,P,2014-04-06,,PT,PPL,2267489,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Guia,
8xE609aG00,120904,1209,null,16,Gavião,284,39.46443,4132,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Gaviao,Gavião",-7.93449,P,2018-07-04,,PT,PPLA2,2267681,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Gaviao,
cIksNDV1N9,120604,1206,null,16,Gáfete,292,39.4108,856,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.68365,P,2019-04-11,,PT,PPL,2267785,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Gafete,
SWe8ZaxMkC,81001,810,null,9,Fuzeta,13,37.05429,2146,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fuseta,-7.74699,P,2017-09-16,,PT,PPL,2267792,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fuzeta,
GLgAIxzXCK,141202,1412,null,18,Golegã,25,39.40474,3830,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Golega,Golegã",-8.48625,P,2014-04-06,,PT,PPLA2,2267624,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Golega,
PhVrPW6QaM,100606,1006,null,13,Foz do Arelho,22,39.43672,1339,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Foz do Arelho,-9.21374,P,2018-05-23,,PT,PPL,2267937,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Foz do Arelho,
slGOXcUWlH,310309,3103,null,10,Funchal,280,32.66568,100847,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"FNC,Funchal,Funsala,Funsalis,Funshal,Funšala,Funšalis,Phountsal,feng sha er,fnchal  prtgal,fung chal,funsharu,fwnchal,fwnshal,phunkala,punshali,punsyal,pwnsl,Φουντσάλ,Фуншал,פונשל,فنچال ،پرتگال,فونشال,فونچال,फुंकल,ฟุงชาล,ფუნშალი,フンシャル,丰沙尔,푼샬",-16.92547,P,2019-09-05,,PT,PPLA,2267827,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Funchal,
Fu1TqBHq24,150502,1505,null,19,Grândola,102,38.17718,10737,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Grandola,Grândola,ge lan du la,Грандола,格蘭杜拉",-8.56675,P,2014-04-06,,PT,PPLA2,2267538,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Grandola,
b4zANm5RMg,140118,1401,null,18,Fontes,227,39.60674,627,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.23137,P,2018-06-27,,PT,PPL,2268053,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fontes,
6PCn1Vzjgs,111110,1111,null,14,Fontanelas,129,38.84806,6001,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fontanelas,-9.43942,P,2018-11-11,,PT,PPL,2268126,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fontanelas,
wfDD2HimJX,110501,1105,null,14,Figueira do Guincho,128,38.75,500,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Figuehjra de Gincho,Figueira do Guincho,Gincho,Гинчо,Фигуэйра де Гинчо",-9.46667,P,2012-01-17,,PT,PPL,2268207,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Figueira do Guincho,
a0UPrBFhMe,142106,1421,null,18,Fátima,358,39.62071,11798,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Fatima,Fatimae,Fàtima,Fátima,Phatima,fatima,fatmt,fatyma,hua de ma,patima,phatima,phattima,Φάτιμα,Фатимæ,Фатима,Фатіма,فاتیما,فاطمة,فاطیما,ফাটিমা,ഫാത്തിമ,ファティマ,花地瑪,파티마",-8.65237,P,2018-03-15,,PT,PPL,2268326,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fatima,
xIsogVyc6g,80104,801,null,9,Ferreiras,80,37.12926,5157,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferreiras,-8.23759,P,2014-04-06,,PT,PPL,2268250,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferreiras,
wHFVxlnucr,20505,205,null,3,Ferreira do Alentejo,233,38.05,4689,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ferreira do Alentejo,Ferrejra-du-Alentezhu,fei lei la du a lian te ru,Феррейра-ду-Алентежу,費雷拉杜阿連特茹",-8.03333,P,2014-04-06,,PT,PPLA2,2268252,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferreira do Alentejo,
FNdIyIqnoC,101406,1014,null,13,Ferrel,28,39.36398,2649,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ferrel,Ferrol",-9.31541,P,2018-01-15,,PT,PPL,2268246,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferrel,
lFENqR4TqS,20702,207,null,3,Faro do Alentejo,199,38.14888,591,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faro do Alentejo,-7.94173,P,2018-03-15,,PT,PPL,2268336,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faro do Alentejo,
44D8RPeE3v,80602,806,null,9,Ferragudo,5,37.12474,1973,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferragudo,-8.51915,P,2017-09-16,,PT,PPL,2268282,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ferragudo,
5Ky52HTuZ3,140303,1403,null,18,Fazendas de Almeirim,77,39.17553,6635,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fazendas de Almeirim,-8.56927,P,2012-08-04,,PT,PPL,2268313,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fazendas de Almeirim,
thWvEp9KUw,111602,1116,null,14,Famões,125,38.78804,9435,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Famoes,Famões",-9.21033,P,2018-07-04,,PT,PPL,2268358,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Famoes,
keSWY5BxPI,80505,805,null,9,Faro,12,37.01869,41355,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"FAO,Faro,Faru,Фару",-7.92716,P,2019-02-18,,PT,PPLA,2268339,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faro,
drANzZz5de,101101,1011,null,13,Famalicão,35,39.53642,1740,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Famalicao,Famalicão",-9.08308,P,2018-05-23,,PT,PPL,2268360,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Famalicao,
xAGPSpKMgg,70521,705,null,8,Évora,269,38.56667,55620,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Aebura,Ebora,Ehvora,Elbora,Erbora,Evora,Yabura/Yabora/Yabra,Ébora,Évora,Эвора",-7.9,P,2018-05-01,PT,PT,PPLA,2268406,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Evora,
Qd9EHBn6ky,310104,3101,null,10,Fajã da Ovelha,480,32.77457,1016,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Faia da Ovelha,Faja da Ovelha,Fajã da Ovelha,Fazhan-da-Ovel'ja,Фажан-да-Овелья",-17.23412,P,2011-09-04,PT,PT,PPL,2268382,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faja da Ovelha,
hMop8psfbQ,70406,704,null,8,Estremoz,417,38.84432,9350,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estremoz,-7.58585,P,2014-04-06,,PT,PPLA2,2268411,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estremoz,
FgqaOWP8O4,80601,806,null,9,Estômbar,29,37.14629,8590,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.48505,P,2011-08-28,,PT,PPL,2268437,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estombar,
WUJsve1C08,80502,805,null,9,Estói,115,37.09503,3538,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Estoi,Estói",-7.89445,P,2017-11-09,,PT,PPL,2268438,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estoi,
3HCdjK7IgU,110504,1105,null,14,Estoril,24,38.70571,23700,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ehshtoril,Eshhoril,Eshturil,Estoril,Estorilis,Estoris,Estorís,Estroil,Eštoril,ashtwryl,astwryl,eshtʼorili,esutoriru,iseutolil,Εστορίλ,Есторил,Ештуріл,Ещорил,Эшторил,إستوريل,اشتوریل,ეშტორილი,エストリル,이스토릴",-9.39773,P,2018-02-10,PT,PT,PPL,2268436,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estoril,
NUl52JtYxW,310902,3109,null,10,Faial,-128,32.78333,1567,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faial,-16.85,P,2018-03-01,,PT,PPL,2268388,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faial,
wy0Gg2atc6,310103,3101,null,10,Estreito da Calheta,372,32.73704,1630,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ehshtrejtu-da-Kal'eta,Эштрейту-да-Кальета",-17.18674,P,2011-09-04,,PT,PPL,2268419,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Estreito da Calheta,
onybrklfBX,20701,207,null,3,Cuba,180,38.16544,4878,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cuba,-7.8924,P,2018-04-30,,PT,PPLA2,2268789,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cuba,
6ctnwODppK,80703,807,null,9,Espiche,79,37.10189,400,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.73795,P,2018-09-14,,PT,PPL,2268502,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Espiche,
ZvFXMsYa6F,141001,1410,null,18,Entroncamento,34,39.46667,19887,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Entrocamento,Entroncamento",-8.46667,P,2014-04-06,,PT,PPLA2,2268575,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Entroncamento,
2DFpJLTxEG,140901,1409,null,18,Coruche,21,38.95955,8776,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Coruche,-8.52524,P,2018-04-30,,PT,PPLA2,2268946,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Coruche,
QniO7UHcHP,150303,1503,null,19,Costa de Caparica,11,38.64458,14231,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-9.23556,P,2011-08-28,,PT,PPL,2268916,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Costa de Caparica,
qsO7V0kCOz,110906,1109,null,14,Ericeira,33,38.96275,7538,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-9.41563,P,2011-08-28,,PT,PPL,2268563,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ericeira,
VMrC52eUy1,310202,3102,null,10,Curral das Freiras,435,32.72029,1673,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Curral das Freiras,Kurral-dash-Frejrash,Куррал-даш-Фрейраш",-16.96993,P,2011-09-04,,PT,PPL,2268746,Atlantic/Madeira,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Curral das Freiras,
0HHOb7CvAS,151005,1510,null,19,Corroios,19,38.64004,52520,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Corroios,-9.1508,P,2018-01-31,,PT,PPL,2269041,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Corroios,
zTcD3Jh6px,120702,1207,null,16,Elvas,326,38.8815,9904,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Elvas,-7.16282,P,2018-04-30,,PT,PPLA2,2268615,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Elvas,
jTFjMNRdQM,140801,1408,null,18,Constância,37,39.47796,993,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.33636,P,2018-05-17,,PT,PPLA2,2269088,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Constancia,
wmW5mmiwDk,120903,1209,null,16,Comenda,268,39.39997,890,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-7.78112,P,2018-06-27,,PT,PPL,2269119,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Comenda,
F82OvhDCSN,150903,1509,null,19,Cercal,138,37.80129,3772,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Cercal,Cercal do Alentejo",-8674,P,2018-05-16,,PT,PPL,2269413,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cercal,
JCn3Yj3mfC,81402,814,null,9,Conceição,29,37.14789,2519,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Conceicao,Conceição,Fonte Conceicao",-7.60426,P,2017-09-19,,PT,PPL,2269108,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Conceicao,
X0QRDeXs4w,111011,1110,null,14,Caxias,32,38.70314,9007,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caxias,-9.27666,P,2018-01-31,,PT,PPL,2269449,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caxias,
v4NpoWdCV6,100106,1001,null,13,Cela,181,39.54075,3264,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cela,-9.03449,P,2018-07-05,,PT,PPL,2269429,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cela,
a1q9Ufdrjl,111105,1111,null,14,Colares,43,38.79921,7905,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Colares,-9.44691,P,2012-01-17,,PT,PPL,2269142,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Colares,
wbaFN3HZpj,110703,1107,null,14,Charneca,123,38.78351,10509,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Charneca,-9.14348,P,2018-02-22,,PT,PPL,2269280,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Charneca,
